Province,District,Polling Division,Name,Votes,Percent
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Vickramabahu Karunaratna,36,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,M.K. Sivajilingam,24,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Wije Dias,23,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Battaramulle Seelarathana Thero,21,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Sanath Pinnaduwa,21,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Senaratna de Silva,16,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Aruna de Zoysa,15,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Upali Sarath Kongahage,12,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Mohamed Musthaffa,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Muthu Bandara Theminimulla,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Valid Votes,"64,575",99.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Rejected Votes,583,0.89%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Total Polled,"65,158",69.66%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,ANURADHAPURA-WEST,Regis.Electors,"93,534",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Mahinda Rajapaksha,"57,967",68.20%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Sarath Fonseka,"25,591",30.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Mohomad Cassim Mohomad Ismail,295,0.35%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Achala Ashoka Suraweera,238,0.28%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,W.V. Mahiman Ranjith,222,0.26%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Panagoda Don Prince Soloman Anura Liyanage,96,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Ukkubanda Wijekoon,91,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Channa Janaka Sugathsiri Gamage,85,0.10%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Sarath Manamendra,61,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Idroos Mohomad Ilyas,57,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Lal Perera,51,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Sirithunga Jayasuriya,42,0.05%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Vickramabahu Karunaratna,34,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Battaramulle Seelarathana Thero,26,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Muthu Bandara Theminimulla,23,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Wije Dias,22,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Mohamed Musthaffa,22,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,M.K. Sivajilingam,19,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Aruna de Zoysa,18,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Sanath Pinnaduwa,16,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Senaratna de Silva,13,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Upali Sarath Kongahage,10,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Valid Votes,"84,999",99.24%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Rejected Votes,650,0.76%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Total Polled,"85,649",74.30%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KALAWEWA,Regis.Electors,"115,275",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Mahinda Rajapaksha,"27,619",65.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Sarath Fonseka,"13,928",32.83%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Mohomad Cassim Mohomad Ismail,206,0.49%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Achala Ashoka Suraweera,147,0.35%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,W.V. Mahiman Ranjith,112,0.26%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Channa Janaka Sugathsiri Gamage,66,0.16%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Ukkubanda Wijekoon,65,0.15%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Panagoda Don Prince Soloman Anura Liyanage,57,0.13%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Lal Perera,40,0.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Sarath Manamendra,29,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Idroos Mohomad Ilyas,27,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Sirithunga Jayasuriya,25,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,M.K. Sivajilingam,22,0.05%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Senaratna de Silva,16,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Wije Dias,13,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Mohamed Musthaffa,11,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Aruna de Zoysa,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Sanath Pinnaduwa,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Vickramabahu Karunaratna,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Muthu Bandara Theminimulla,7,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Upali Sarath Kongahage,6,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Battaramulle Seelarathana Thero,3,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Valid Votes,"42,429",99.16%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Rejected Votes,358,0.84%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Total Polled,"42,787",72.35%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,MIHINTALE,Regis.Electors,"59,137",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Mahinda Rajapaksha,"34,101",63.75%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Sarath Fonseka,"18,431",34.46%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Mohomad Cassim Mohomad Ismail,227,0.42%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,W.V. Mahiman Ranjith,141,0.26%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Achala Ashoka Suraweera,134,0.25%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Channa Janaka Sugathsiri Gamage,64,0.12%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Panagoda Don Prince Soloman Anura Liyanage,61,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Ukkubanda Wijekoon,60,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Sarath Manamendra,41,0.08%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Sirithunga Jayasuriya,37,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Idroos Mohomad Ilyas,33,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Lal Perera,31,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,M.K. Sivajilingam,21,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Wije Dias,19,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Vickramabahu Karunaratna,19,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Battaramulle Seelarathana Thero,16,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Sanath Pinnaduwa,15,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Aruna de Zoysa,13,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Senaratna de Silva,9,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Mohamed Musthaffa,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Muthu Bandara Theminimulla,7,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Upali Sarath Kongahage,3,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Valid Votes,"53,491",99.27%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Rejected Votes,396,0.73%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Total Polled,"53,887",72.93%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,KEKIRAWA,Regis.Electors,"73,885",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Mahinda Rajapaksha,"25,760",70.98%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sarath Fonseka,"10,228",28.18%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Mohomad Cassim Mohomad Ismail,143,0.39%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Achala Ashoka Suraweera,32,0.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,W.V. Mahiman Ranjith,30,0.08%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Channa Janaka Sugathsiri Gamage,13,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Idroos Mohomad Ilyas,12,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Vickramabahu Karunaratna,11,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Ukkubanda Wijekoon,10,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,10,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Senaratna de Silva,9,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sirithunga Jayasuriya,7,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Upali Sarath Kongahage,7,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sarath Manamendra,6,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Battaramulle Seelarathana Thero,5,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Aruna de Zoysa,3,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Lal Perera,3,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,M.K. Sivajilingam,2,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Wije Dias,1,0.00%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sanath Pinnaduwa,1,0.00%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Mohamed Musthaffa,,0.00%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Muthu Bandara Theminimulla,,0.00%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Valid Votes,"36,293",98.29%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Rejected Votes,632,1.71%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Total Polled,"36,925",98.52%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Regis.Electors,"37,479",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Mahinda Rajapaksha,"298,448",66.32%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sarath Fonseka,"143,761",31.94%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Mohomad Cassim Mohomad Ismail,"1,921",0.43%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Achala Ashoka Suraweera,"1,268",0.28%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,W.V. Mahiman Ranjith,"1,115",0.25%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,488,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Channa Janaka Sugathsiri Gamage,477,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Ukkubanda Wijekoon,417,0.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sarath Manamendra,325,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Lal Perera,295,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Idroos Mohomad Ilyas,254,0.06%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sirithunga Jayasuriya,237,0.05%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Vickramabahu Karunaratna,183,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,M.K. Sivajilingam,146,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Wije Dias,110,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Battaramulle Seelarathana Thero,102,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Aruna de Zoysa,101,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Senaratna de Silva,93,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Mohamed Musthaffa,87,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sanath Pinnaduwa,82,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Muthu Bandara Theminimulla,77,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Upali Sarath Kongahage,51,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Valid Votes,"450,038",99.17%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Rejected Votes,"3,785",0.83%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Total Polled,"453,823",78.35%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Regis.Electors,"579,261",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Mahinda Rajapaksha,"39,587",69.46%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Sarath Fonseka,"16,517",28.98%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Mohomad Cassim Mohomad Ismail,167,0.29%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Achala Ashoka Suraweera,163,0.29%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,W.V. Mahiman Ranjith,139,0.24%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Panagoda Don Prince Soloman Anura Liyanage,70,0.12%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Channa Janaka Sugathsiri Gamage,55,0.10%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Ukkubanda Wijekoon,49,0.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Sarath Manamendra,40,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Lal Perera,39,0.07%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Sirithunga Jayasuriya,30,0.05%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Idroos Mohomad Ilyas,23,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Vickramabahu Karunaratna,21,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Wije Dias,16,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Sanath Pinnaduwa,14,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,M.K. Sivajilingam,13,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Mohamed Musthaffa,11,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Battaramulle Seelarathana Thero,10,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Muthu Bandara Theminimulla,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Senaratna de Silva,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Upali Sarath Kongahage,6,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Aruna de Zoysa,4,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Valid Votes,"56,990",99.39%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Rejected Votes,350,0.61%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Total Polled,"57,340",74.39%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MINNERIYA,Regis.Electors,"77,084",
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Mahinda Rajapaksha,"34,613",63.74%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Sarath Fonseka,"18,979",34.95%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,W.V. Mahiman Ranjith,130,0.24%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Mohomad Cassim Mohomad Ismail,93,0.17%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Achala Ashoka Suraweera,89,0.16%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Sarath Manamendra,61,0.11%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Ukkubanda Wijekoon,57,0.10%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Channa Janaka Sugathsiri Gamage,57,0.10%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Panagoda Don Prince Soloman Anura Liyanage,49,0.09%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Lal Perera,45,0.08%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Sirithunga Jayasuriya,24,0.04%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Sanath Pinnaduwa,18,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Idroos Mohomad Ilyas,16,0.03%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Mohamed Musthaffa,12,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,M.K. Sivajilingam,9,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Vickramabahu Karunaratna,9,0.02%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Aruna de Zoysa,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Upali Sarath Kongahage,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Wije Dias,8,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Muthu Bandara Theminimulla,7,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Senaratna de Silva,7,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Battaramulle Seelarathana Thero,3,0.01%
"North Central Province  (ANURADHAPURA, POLONNARUWA)",POLONNARUWA,MEDIRIGIRIYA,Valid Votes,"54,302",99.49%
