Province,District,Polling Division,Name,Votes,Percent
Northern Province,JAFFNA,UDUPIDDY,Duminda Nagamuwa,43,0.19%
Northern Province,JAFFNA,UDUPIDDY,Panagoda Don Prince Soloman Anura Liyanage,108,0.47%
Northern Province,JAFFNA,UDUPIDDY,Maithripala Sirisena,"18,137",78.68%
Northern Province,JAFFNA,UDUPIDDY,Ruwanthilaka Peduru Arachchi,65,0.28%
Northern Province,JAFFNA,UDUPIDDY,Anuruddha Polgampala,44,0.19%
Northern Province,JAFFNA,UDUPIDDY,Baththaramulle Seelarathana Thero,24,0.10%
Northern Province,JAFFNA,UDUPIDDY,Sarath Manamendra,59,0.26%
Northern Province,JAFFNA,UDUPIDDY,Arachchige Rathnayaka Sirisena,79,0.34%
Northern Province,JAFFNA,UDUPIDDY,Mahinda Rajapaksa,"3,937",17.08%
Northern Province,JAFFNA,UDUPIDDY,Namal Rajapaksa,93,0.40%
Northern Province,JAFFNA,UDUPIDDY,Sundaram Mahendran,47,0.20%
Northern Province,JAFFNA,UDUPIDDY,Jayantha Kulathunga,17,0.07%
Northern Province,JAFFNA,UDUPIDDY,Valid Votes,"23,052",97.57%
Northern Province,JAFFNA,UDUPIDDY,Rejected Votes,574,2.43%
Northern Province,JAFFNA,UDUPIDDY,Total Polled,"23,626",60.26%
Northern Province,JAFFNA,UDUPIDDY,Regis.Electors,"39,204",
Northern Province,JAFFNA,POINT PEDRO,Aithurus Mohamed Illias,49,0.22%
Northern Province,JAFFNA,POINT PEDRO,Ibrahim Miflar,96,0.43%
Northern Province,JAFFNA,POINT PEDRO,Prasanna Priyankara,22,0.10%
Northern Province,JAFFNA,POINT PEDRO,Wimal Geeganage,7,0.03%
Northern Province,JAFFNA,POINT PEDRO,Sirithunga Jayasuriya,47,0.21%
Northern Province,JAFFNA,POINT PEDRO,M. B. Theminimulla,28,0.13%
Northern Province,JAFFNA,POINT PEDRO,Pani Wijesiriwardane,18,0.08%
Northern Province,JAFFNA,POINT PEDRO,Duminda Nagamuwa,38,0.17%
Northern Province,JAFFNA,POINT PEDRO,Panagoda Don Prince Soloman Anura Liyanage,87,0.39%
Northern Province,JAFFNA,POINT PEDRO,Maithripala Sirisena,"17,388",77.90%
Northern Province,JAFFNA,POINT PEDRO,Ruwanthilaka Peduru Arachchi,59,0.26%
Northern Province,JAFFNA,POINT PEDRO,Anuruddha Polgampala,36,0.16%
Northern Province,JAFFNA,POINT PEDRO,Baththaramulle Seelarathana Thero,11,0.05%
Northern Province,JAFFNA,POINT PEDRO,Sarath Manamendra,44,0.20%
Northern Province,JAFFNA,POINT PEDRO,Arachchige Rathnayaka Sirisena,59,0.26%
Northern Province,JAFFNA,POINT PEDRO,Mahinda Rajapaksa,"4,213",18.88%
Northern Province,JAFFNA,POINT PEDRO,Namal Rajapaksa,65,0.29%
Northern Province,JAFFNA,POINT PEDRO,Sundaram Mahendran,41,0.18%
Northern Province,JAFFNA,POINT PEDRO,Jayantha Kulathunga,12,0.05%
Northern Province,JAFFNA,POINT PEDRO,Valid Votes,"22,320",97.48%
Northern Province,JAFFNA,POINT PEDRO,Rejected Votes,576,2.52%
Northern Province,JAFFNA,POINT PEDRO,Total Polled,"22,896",63.36%
Northern Province,JAFFNA,POINT PEDRO,Regis.Electors,"36,138",
Northern Province,JAFFNA,CHAVAKACHCHERI,Aithurus Mohamed Illias,97,0.32%
Northern Province,JAFFNA,CHAVAKACHCHERI,Ibrahim Miflar,215,0.71%
Northern Province,JAFFNA,CHAVAKACHCHERI,Prasanna Priyankara,29,0.10%
Northern Province,JAFFNA,CHAVAKACHCHERI,Wimal Geeganage,14,0.05%
Northern Province,JAFFNA,CHAVAKACHCHERI,Sirithunga Jayasuriya,96,0.32%
Northern Province,JAFFNA,CHAVAKACHCHERI,M. B. Theminimulla,62,0.20%
Northern Province,JAFFNA,CHAVAKACHCHERI,Pani Wijesiriwardane,51,0.17%
Northern Province,JAFFNA,CHAVAKACHCHERI,Duminda Nagamuwa,69,0.23%
Northern Province,JAFFNA,CHAVAKACHCHERI,Panagoda Don Prince Soloman Anura Liyanage,142,0.47%
Northern Province,JAFFNA,CHAVAKACHCHERI,Maithripala Sirisena,"23,520",77.23%
Northern Province,JAFFNA,CHAVAKACHCHERI,Ruwanthilaka Peduru Arachchi,81,0.27%
Northern Province,JAFFNA,CHAVAKACHCHERI,Anuruddha Polgampala,51,0.17%
Northern Province,JAFFNA,CHAVAKACHCHERI,Baththaramulle Seelarathana Thero,29,0.10%
Northern Province,JAFFNA,CHAVAKACHCHERI,Sarath Manamendra,76,0.25%
Northern Province,JAFFNA,CHAVAKACHCHERI,Arachchige Rathnayaka Sirisena,127,0.42%
Northern Province,JAFFNA,CHAVAKACHCHERI,Mahinda Rajapaksa,"5,599",18.38%
Northern Province,JAFFNA,CHAVAKACHCHERI,Namal Rajapaksa,123,0.40%
Northern Province,JAFFNA,CHAVAKACHCHERI,Sundaram Mahendran,56,0.18%
Northern Province,JAFFNA,CHAVAKACHCHERI,Jayantha Kulathunga,19,0.06%
Northern Province,JAFFNA,CHAVAKACHCHERI,Valid Votes,"30,456",96.97%
Northern Province,JAFFNA,CHAVAKACHCHERI,Rejected Votes,953,3.03%
Northern Province,JAFFNA,CHAVAKACHCHERI,Total Polled,"31,409",60.75%
Northern Province,JAFFNA,CHAVAKACHCHERI,Regis.Electors,"51,702",
Northern Province,JAFFNA,NALLUR,Aithurus Mohamed Illias,74,0.24%
Northern Province,JAFFNA,NALLUR,Ibrahim Miflar,112,0.36%
Northern Province,JAFFNA,NALLUR,Prasanna Priyankara,34,0.11%
Northern Province,JAFFNA,NALLUR,Wimal Geeganage,11,0.04%
Northern Province,JAFFNA,NALLUR,Sirithunga Jayasuriya,79,0.25%
Northern Province,JAFFNA,NALLUR,M. B. Theminimulla,44,0.14%
Northern Province,JAFFNA,NALLUR,Pani Wijesiriwardane,35,0.11%
Northern Province,JAFFNA,NALLUR,Duminda Nagamuwa,40,0.13%
Northern Province,JAFFNA,NALLUR,Panagoda Don Prince Soloman Anura Liyanage,110,0.35%
Northern Province,JAFFNA,NALLUR,Maithripala Sirisena,"24,929",79.87%
Northern Province,JAFFNA,NALLUR,Ruwanthilaka Peduru Arachchi,67,0.21%
Northern Province,JAFFNA,NALLUR,Anuruddha Polgampala,44,0.14%
Northern Province,JAFFNA,NALLUR,Baththaramulle Seelarathana Thero,22,0.07%
Northern Province,JAFFNA,NALLUR,Sarath Manamendra,34,0.11%
Northern Province,JAFFNA,NALLUR,Arachchige Rathnayaka Sirisena,55,0.18%
Northern Province,JAFFNA,NALLUR,Mahinda Rajapaksa,"5,405",17.32%
Northern Province,JAFFNA,NALLUR,Namal Rajapaksa,52,0.17%
Northern Province,JAFFNA,NALLUR,Sundaram Mahendran,50,0.16%
Northern Province,JAFFNA,NALLUR,Jayantha Kulathunga,15,0.05%
Northern Province,JAFFNA,NALLUR,Valid Votes,"31,212",97.93%
Northern Province,JAFFNA,NALLUR,Rejected Votes,660,2.07%
Northern Province,JAFFNA,NALLUR,Total Polled,"31,872",68.25%
Northern Province,JAFFNA,NALLUR,Regis.Electors,"46,699",
Northern Province,JAFFNA,JAFFNA,Aithurus Mohamed Illias,41,0.18%
Northern Province,JAFFNA,JAFFNA,Ibrahim Miflar,71,0.31%
Northern Province,JAFFNA,JAFFNA,Prasanna Priyankara,15,0.06%
Northern Province,JAFFNA,JAFFNA,Wimal Geeganage,8,0.03%
Northern Province,JAFFNA,JAFFNA,Sirithunga Jayasuriya,66,0.29%
Northern Province,JAFFNA,JAFFNA,M. B. Theminimulla,33,0.14%
Northern Province,JAFFNA,JAFFNA,Pani Wijesiriwardane,24,0.10%
Northern Province,JAFFNA,JAFFNA,Duminda Nagamuwa,31,0.13%
Northern Province,JAFFNA,JAFFNA,Panagoda Don Prince Soloman Anura Liyanage,81,0.35%
Northern Province,JAFFNA,JAFFNA,Maithripala Sirisena,"17,994",77.91%
Northern Province,JAFFNA,JAFFNA,Ruwanthilaka Peduru Arachchi,40,0.17%
Northern Province,JAFFNA,JAFFNA,Anuruddha Polgampala,14,0.06%
Northern Province,JAFFNA,JAFFNA,Baththaramulle Seelarathana Thero,11,0.05%
Northern Province,JAFFNA,JAFFNA,Sarath Manamendra,33,0.14%
Northern Province,JAFFNA,JAFFNA,Arachchige Rathnayaka Sirisena,52,0.23%
Northern Province,JAFFNA,JAFFNA,Mahinda Rajapaksa,"4,502",19.49%
Northern Province,JAFFNA,JAFFNA,Namal Rajapaksa,41,0.18%
Northern Province,JAFFNA,JAFFNA,Sundaram Mahendran,27,0.12%
Northern Province,JAFFNA,JAFFNA,Jayantha Kulathunga,12,0.05%
Northern Province,JAFFNA,JAFFNA,Valid Votes,"23,096",98.20%
Northern Province,JAFFNA,JAFFNA,Rejected Votes,423,1.80%
Northern Province,JAFFNA,JAFFNA,Total Polled,"23,519",71.16%
Northern Province,JAFFNA,JAFFNA,Regis.Electors,"33,050",
Northern Province,JAFFNA,KILINOCHCHI,Aithurus Mohamed Illias,123,0.23%
Northern Province,JAFFNA,KILINOCHCHI,Ibrahim Miflar,215,0.40%
Northern Province,JAFFNA,KILINOCHCHI,Prasanna Priyankara,39,0.07%
Northern Province,JAFFNA,KILINOCHCHI,Wimal Geeganage,26,0.05%
Northern Province,JAFFNA,KILINOCHCHI,Sirithunga Jayasuriya,115,0.21%
Northern Province,JAFFNA,KILINOCHCHI,M. B. Theminimulla,56,0.10%
Northern Province,JAFFNA,KILINOCHCHI,Pani Wijesiriwardane,92,0.17%
Northern Province,JAFFNA,KILINOCHCHI,Duminda Nagamuwa,66,0.12%
Northern Province,JAFFNA,KILINOCHCHI,Panagoda Don Prince Soloman Anura Liyanage,161,0.30%
Northern Province,JAFFNA,KILINOCHCHI,Maithripala Sirisena,"38,856",72.11%
Northern Province,JAFFNA,KILINOCHCHI,Ruwanthilaka Peduru Arachchi,149,0.28%
Northern Province,JAFFNA,KILINOCHCHI,Anuruddha Polgampala,63,0.12%
Northern Province,JAFFNA,KILINOCHCHI,Baththaramulle Seelarathana Thero,41,0.08%
Northern Province,JAFFNA,KILINOCHCHI,Sarath Manamendra,106,0.20%
Northern Province,JAFFNA,KILINOCHCHI,Arachchige Rathnayaka Sirisena,180,0.33%
Northern Province,JAFFNA,KILINOCHCHI,Mahinda Rajapaksa,"13,300",24.68%
Northern Province,JAFFNA,KILINOCHCHI,Namal Rajapaksa,184,0.34%
Northern Province,JAFFNA,KILINOCHCHI,Sundaram Mahendran,77,0.14%
Northern Province,JAFFNA,KILINOCHCHI,Jayantha Kulathunga,37,0.07%
Northern Province,JAFFNA,KILINOCHCHI,Valid Votes,"53,886",96.52%
Northern Province,JAFFNA,KILINOCHCHI,Rejected Votes,"1,940",3.48%
Northern Province,JAFFNA,KILINOCHCHI,Total Polled,"55,826",70.58%
Northern Province,JAFFNA,KILINOCHCHI,Regis.Electors,"79,093",
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Aithurus Mohamed Illias,22,0.14%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Ibrahim Miflar,19,0.12%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Prasanna Priyankara,10,0.06%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Wimal Geeganage,4,0.03%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Sirithunga Jayasuriya,15,0.10%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,M. B. Theminimulla,3,0.02%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Pani Wijesiriwardane,12,0.08%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Duminda Nagamuwa,10,0.06%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,10,0.06%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Maithripala Sirisena,"10,885",69.17%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Ruwanthilaka Peduru Arachchi,10,0.06%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Anuruddha Polgampala,5,0.03%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Baththaramulle Seelarathana Thero,7,0.04%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Sarath Manamendra,8,0.05%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Arachchige Rathnayaka Sirisena,9,0.06%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Mahinda Rajapaksa,"4,607",29.27%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Namal Rajapaksa,24,0.15%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Sundaram Mahendran,73,0.46%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Jayantha Kulathunga,4,0.03%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Valid Votes,"15,737",97.20%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Rejected Votes,454,2.80%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Total Polled,"16,191",95.10%
Northern Province,JAFFNA,POSTAL VOTES - JAFFNA DISTRICT,Regis.Electors,"17,026",
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Aithurus Mohamed Illias,978,0.29%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Ibrahim Miflar,"1,620",0.48%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Prasanna Priyankara,360,0.11%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Wimal Geeganage,178,0.05%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Sirithunga Jayasuriya,975,0.29%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,M. B. Theminimulla,568,0.17%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Pani Wijesiriwardane,615,0.18%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Duminda Nagamuwa,610,0.18%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,"1,398",0.41%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Maithripala Sirisena,"253,574",74.42%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Ruwanthilaka Peduru Arachchi,942,0.28%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Anuruddha Polgampala,508,0.15%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Baththaramulle Seelarathana Thero,329,0.10%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Sarath Manamendra,677,0.20%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Arachchige Rathnayaka Sirisena,978,0.29%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Mahinda Rajapaksa,"74,454",21.85%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Namal Rajapaksa,"1,150",0.34%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Sundaram Mahendran,623,0.18%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Jayantha Kulathunga,214,0.06%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Valid Votes,"340,751",97.14%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Rejected Votes,"10,038",2.86%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Total Polled,"350,789",66.28%
Northern Province,JAFFNA,FINAL DISTRICT RESULT - JAFFNA DISTRICT,Regis.Electors,"529,239",
Northern Province,VANNI,MANNAR,Aithurus Mohamed Illias,78,0.15%
Northern Province,VANNI,MANNAR,Ibrahim Miflar,160,0.30%
Northern Province,VANNI,MANNAR,Prasanna Priyankara,29,0.05%
Northern Province,VANNI,MANNAR,Wimal Geeganage,19,0.04%
Northern Province,VANNI,MANNAR,Sirithunga Jayasuriya,100,0.19%
Northern Province,VANNI,MANNAR,M. B. Theminimulla,32,0.06%
Northern Province,VANNI,MANNAR,Pani Wijesiriwardane,57,0.11%
Northern Province,VANNI,MANNAR,Duminda Nagamuwa,44,0.08%
Northern Province,VANNI,MANNAR,Panagoda Don Prince Soloman Anura Liyanage,159,0.30%
Northern Province,VANNI,MANNAR,Maithripala Sirisena,"45,543",85.13%
Northern Province,VANNI,MANNAR,Ruwanthilaka Peduru Arachchi,136,0.25%
Northern Province,VANNI,MANNAR,Anuruddha Polgampala,32,0.06%
Northern Province,VANNI,MANNAR,Baththaramulle Seelarathana Thero,23,0.04%
Northern Province,VANNI,MANNAR,Sarath Manamendra,61,0.11%
Northern Province,VANNI,MANNAR,Arachchige Rathnayaka Sirisena,68,0.13%
Northern Province,VANNI,MANNAR,Mahinda Rajapaksa,"6,824",12.76%
Northern Province,VANNI,MANNAR,Namal Rajapaksa,74,0.14%
Northern Province,VANNI,MANNAR,Sundaram Mahendran,46,0.09%
Northern Province,VANNI,MANNAR,Jayantha Kulathunga,15,0.03%
Northern Province,VANNI,MANNAR,Valid Votes,"53,500",98.35%
Northern Province,VANNI,MANNAR,Rejected Votes,895,1.65%
Northern Province,VANNI,MANNAR,Total Polled,"54,395",68.48%
Northern Province,VANNI,MANNAR,Regis.Electors,"79,433",
Northern Province,VANNI,VAVUNIYA,Aithurus Mohamed Illias,146,0.20%
Northern Province,VANNI,VAVUNIYA,Ibrahim Miflar,212,0.29%
Northern Province,VANNI,VAVUNIYA,Prasanna Priyankara,45,0.06%
Northern Province,VANNI,VAVUNIYA,Wimal Geeganage,26,0.04%
Northern Province,VANNI,VAVUNIYA,Sirithunga Jayasuriya,128,0.17%
Northern Province,VANNI,VAVUNIYA,M. B. Theminimulla,57,0.08%
Northern Province,VANNI,VAVUNIYA,Pani Wijesiriwardane,78,0.11%
Northern Province,VANNI,VAVUNIYA,Duminda Nagamuwa,74,0.10%
Northern Province,VANNI,VAVUNIYA,Panagoda Don Prince Soloman Anura Liyanage,213,0.29%
Northern Province,VANNI,VAVUNIYA,Maithripala Sirisena,"55,683",75.17%
Northern Province,VANNI,VAVUNIYA,Ruwanthilaka Peduru Arachchi,164,0.22%
Northern Province,VANNI,VAVUNIYA,Anuruddha Polgampala,53,0.07%
Northern Province,VANNI,VAVUNIYA,Baththaramulle Seelarathana Thero,30,0.04%
Northern Province,VANNI,VAVUNIYA,Sarath Manamendra,91,0.12%
Northern Province,VANNI,VAVUNIYA,Arachchige Rathnayaka Sirisena,148,0.20%
Northern Province,VANNI,VAVUNIYA,Mahinda Rajapaksa,"16,678",22.51%
Northern Province,VANNI,VAVUNIYA,Namal Rajapaksa,143,0.19%
Northern Province,VANNI,VAVUNIYA,Sundaram Mahendran,91,0.12%
Northern Province,VANNI,VAVUNIYA,Jayantha Kulathunga,20,0.03%
Northern Province,VANNI,VAVUNIYA,Valid Votes,"74,080",98.18%
Northern Province,VANNI,VAVUNIYA,Rejected Votes,"1,371",1.82%
Northern Province,VANNI,VAVUNIYA,Total Polled,"75,451",68.78%
Northern Province,VANNI,VAVUNIYA,Regis.Electors,"109,705",
Northern Province,VANNI,MULLAITIVU,Aithurus Mohamed Illias,124,0.28%
Northern Province,VANNI,MULLAITIVU,Ibrahim Miflar,185,0.41%
Northern Province,VANNI,MULLAITIVU,Prasanna Priyankara,37,0.08%
Northern Province,VANNI,MULLAITIVU,Wimal Geeganage,23,0.05%
Northern Province,VANNI,MULLAITIVU,Sirithunga Jayasuriya,67,0.15%
Northern Province,VANNI,MULLAITIVU,M. B. Theminimulla,44,0.10%
Northern Province,VANNI,MULLAITIVU,Pani Wijesiriwardane,78,0.17%
Northern Province,VANNI,MULLAITIVU,Duminda Nagamuwa,68,0.15%
Northern Province,VANNI,MULLAITIVU,Panagoda Don Prince Soloman Anura Liyanage,195,0.43%
Northern Province,VANNI,MULLAITIVU,Maithripala Sirisena,"35,441",78.95%
Northern Province,VANNI,MULLAITIVU,Ruwanthilaka Peduru Arachchi,151,0.34%
Northern Province,VANNI,MULLAITIVU,Anuruddha Polgampala,29,0.06%
Northern Province,VANNI,MULLAITIVU,Baththaramulle Seelarathana Thero,19,0.04%
Northern Province,VANNI,MULLAITIVU,Sarath Manamendra,81,0.18%
Northern Province,VANNI,MULLAITIVU,Arachchige Rathnayaka Sirisena,135,0.30%
Northern Province,VANNI,MULLAITIVU,Mahinda Rajapaksa,"7,935",17.68%
Northern Province,VANNI,MULLAITIVU,Namal Rajapaksa,176,0.39%
Northern Province,VANNI,MULLAITIVU,Sundaram Mahendran,69,0.15%
Northern Province,VANNI,MULLAITIVU,Jayantha Kulathunga,32,0.07%
Northern Province,VANNI,MULLAITIVU,Valid Votes,"44,889",97.71%
Northern Province,VANNI,MULLAITIVU,Rejected Votes,"1,052",2.29%
Northern Province,VANNI,MULLAITIVU,Total Polled,"45,941",71.87%
Northern Province,VANNI,MULLAITIVU,Regis.Electors,"63,920",
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Aithurus Mohamed Illias,8,0.10%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Ibrahim Miflar,6,0.08%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Prasanna Priyankara,2,0.03%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Wimal Geeganage,,0.00%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Sirithunga Jayasuriya,5,0.06%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,M. B. Theminimulla,,0.00%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Pani Wijesiriwardane,3,0.04%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Duminda Nagamuwa,5,0.06%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,7,0.09%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Maithripala Sirisena,"4,750",61.24%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Ruwanthilaka Peduru Arachchi,2,0.03%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Anuruddha Polgampala,,0.00%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Baththaramulle Seelarathana Thero,,0.00%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Sarath Manamendra,2,0.03%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Arachchige Rathnayaka Sirisena,7,0.09%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Mahinda Rajapaksa,"2,940",37.91%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Namal Rajapaksa,7,0.09%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Sundaram Mahendran,12,0.15%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Jayantha Kulathunga,,0.00%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Valid Votes,"7,756",98.75%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Rejected Votes,98,1.25%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Total Polled,"7,854",93.90%
Northern Province,VANNI,POSTAL VOTES - VANNI DISTRICT,Regis.Electors,"8,364",
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Aithurus Mohamed Illias,356,0.20%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Ibrahim Miflar,563,0.31%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Prasanna Priyankara,113,0.06%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Wimal Geeganage,68,0.04%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Sirithunga Jayasuriya,300,0.17%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,M. B. Theminimulla,133,0.07%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Pani Wijesiriwardane,216,0.12%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Duminda Nagamuwa,191,0.11%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,574,0.32%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Maithripala Sirisena,"141,417",78.47%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Ruwanthilaka Peduru Arachchi,453,0.25%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Anuruddha Polgampala,114,0.06%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Baththaramulle Seelarathana Thero,72,0.04%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Sarath Manamendra,235,0.13%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Arachchige Rathnayaka Sirisena,358,0.20%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Mahinda Rajapaksa,"34,377",19.07%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Namal Rajapaksa,400,0.22%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Sundaram Mahendran,218,0.12%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Jayantha Kulathunga,67,0.04%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Valid Votes,"180,225",98.14%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Rejected Votes,"3,416",1.86%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Total Polled,"183,641",72.57%
Northern Province,VANNI,FINAL DISTRICT RESULT - VANNI DISTRICT,Regis.Electors,"253,058",
Southern Province,GALLE,BALAPITIYA,Aithurus Mohamed Illias,39,0.10%
Southern Province,GALLE,BALAPITIYA,Ibrahim Miflar,38,0.10%
Southern Province,GALLE,BALAPITIYA,Prasanna Priyankara,4,0.01%
Southern Province,GALLE,BALAPITIYA,Wimal Geeganage,7,0.02%
Southern Province,GALLE,BALAPITIYA,Sirithunga Jayasuriya,18,0.05%
Southern Province,GALLE,BALAPITIYA,M. B. Theminimulla,10,0.03%
Southern Province,GALLE,BALAPITIYA,Pani Wijesiriwardane,18,0.05%
Southern Province,GALLE,BALAPITIYA,Duminda Nagamuwa,25,0.06%
Southern Province,GALLE,BALAPITIYA,Panagoda Don Prince Soloman Anura Liyanage,27,0.07%
Southern Province,GALLE,BALAPITIYA,Maithripala Sirisena,"16,196",40.66%
Southern Province,GALLE,BALAPITIYA,Ruwanthilaka Peduru Arachchi,20,0.05%
Southern Province,GALLE,BALAPITIYA,Anuruddha Polgampala,13,0.03%
Southern Province,GALLE,BALAPITIYA,Baththaramulle Seelarathana Thero,14,0.04%
Southern Province,GALLE,BALAPITIYA,Sarath Manamendra,20,0.05%
Southern Province,GALLE,BALAPITIYA,Arachchige Rathnayaka Sirisena,60,0.15%
